Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
1378166,Cottonwood,Populated Place,Erath County,Texas,Dublin,410,32.08931,-98.2897646,None,11/30/1979,null,null,null,null,48143,48
1379601,Cottonwood,Populated Place,Madison County,Texas,North Zulch,94,30.9132454,-96.0030102,None,11/30/1979,17204,U6,null,null,48313,48
1378165,Cottonwood,Populated Place,McLennan County,Texas,West,168,31.8273824,-97.0416675,None,11/30/1979,null,null,null,null,48309,48
1388594,Cottonwood,Populated Place,Kaufman County,Texas,Rosser,127,32.4679173,-96.3891501,None,9/1/1995,17200,P1,null,null,48257,48
1378167,Cottonwood,Populated Place,Callahan County,Texas,Cross Plains North,552,32.2059679,-99.2045119,None,11/30/1979,17180,U6,null,null,48059,48
1379600,Cottonwood,Populated Place,Brazos County,Texas,Kurten,103,30.8288033,-96.3341292,None,11/30/1979,null,null,null,null,48041,48
1379599,Cottonwood,Populated Place,Liberty County,Texas,Whites Bayou,11,29.9171623,-94.5163037,None,11/30/1979,null,null,null,null,48291,48
2010441,Cottonwood Colonia,Populated Place,Hidalgo County,Texas,Faysville,24,26.3814571,-98.1602876,None,10/20/2003,null,null,null,null,48215,48
1385470,Cottonwood Shores,Populated Place,Burnet County,Texas,Marble Falls,255,30.5557453,-98.3239126,None,10/1/1989,17208,P1,null,null,48053,48
1333494,Cotulla,Populated Place,La Salle County,Texas,Cotulla,130,28.436934,-99.2350322,None,11/30/1979,17216,P1,null,null,48283,48
2034921,Couch,Populated Place,Karnes County,Texas,Choate,80,28.7705383,-97.7488884,None,2/20/2004,null,null,null,null,48255,48
1378168,Coughlin,Populated Place,Orange County,Texas,Mauriceville,6,30.1868756,-93.8579483,None,11/30/1979,null,null,null,null,48361,48
1379602,Coughran,Populated Place,Atascosa County,Texas,Pleasanton,104,28.9444176,-98.4136252,None,11/30/1979,17228,U6,null,null,48013,48
2010341,Coulson Colonia,Populated Place,Cameron County,Texas,La Leona,0,26.3422937,-97.4283145,None,10/20/2003,null,null,null,null,48061,48
2011356,Country Acres,Populated Place,San Patricio County,Texas,Aransas Pass,5,27.9253002,-97.1691568,None,10/20/2003,17236,U4,null,null,48409,48
2010442,Country Acres Number 1 Colonia,Populated Place,Hidalgo County,Texas,Alton,61,26.3203475,-98.3691835,None,10/20/2003,null,null,null,null,48215,48
2010443,Country Aire Estates Number 1 Colonia,Populated Place,Hidalgo County,Texas,Donna,23,26.1992406,-98.0022258,None,10/20/2003,null,null,null,null,48215,48
2010444,Country Aire Estates Number 4 Colonia,Populated Place,Hidalgo County,Texas,Mercedes,21,26.2092403,-97.9983368,None,10/20/2003,null,null,null,null,48215,48
2471884,Country Club Cove,Populated Place,Harris County,Texas,Mont Belvieu,8,29.7773,-94.9884,None,7/16/2008,null,null,null,null,48201,48
2471885,Country Club Estates,Populated Place,Harris County,Texas,Mont Belvieu,8,29.7676,-94.9864,None,7/16/2008,null,null,null,null,48201,48
2471886,Country Club Gardens,Populated Place,Harris County,Texas,Mont Belvieu,7,29.7705,-94.9861,None,7/16/2008,null,null,null,null,48201,48
2471887,Country Club Oaks,Populated Place,Harris County,Texas,Mont Belvieu,7,29.7696,-94.995,None,7/16/2008,null,null,null,null,48201,48
2010445,Country Colony Colonia,Populated Place,Hidalgo County,Texas,Edinburg,38,26.3303474,-98.2483466,None,10/20/2003,null,null,null,null,48215,48
2010446,Country Corner Estates Colonia,Populated Place,Hidalgo County,Texas,La Joya,46,26.2403502,-98.3922398,None,10/20/2003,null,null,null,null,48215,48
2011358,Country Estates Colonia,Populated Place,San Patricio County,Texas,Aransas Pass,5,27.8864132,-97.1663788,None,10/20/2003,null,null,null,null,48409,48
2010447,Country Estates West Addition A Colonia,Populated Place,Hidalgo County,Texas,Alton,56,26.2803489,-98.3602945,None,10/20/2003,null,null,null,null,48215,48
2010448,Country Estates West Colonia,Populated Place,Hidalgo County,Texas,Alton,57,26.2803489,-98.3614056,None,10/20/2003,null,null,null,null,48215,48
2010099,Country Green Addition Colonia,Populated Place,El Paso County,Texas,Ysleta,1114,31.6481686,-106.2616468,None,10/20/2003,null,null,null,null,48141,48
2010449,Country Grove Estates Colonia,Populated Place,Hidalgo County,Texas,La Joya,46,26.2414612,-98.3952955,None,10/20/2003,null,null,null,null,48215,48
2010450,Country Living Estates Colonia,Populated Place,Hidalgo County,Texas,Pharr,31,26.1642416,-98.1322307,None,10/20/2003,null,null,null,null,48215,48
2010451,Country Living Estates Number 2 Colonia,Populated Place,Hidalgo County,Texas,Pharr,30,26.1634084,-98.1291751,None,10/20/2003,null,null,null,null,48215,48
2471888,Country Place,Populated Place,Brazoria County,Texas,Pearland,17,29.5797,-95.3644,None,7/16/2008,null,null,null,null,48039,48
2010452,Country Terrace Estates Colonia,Populated Place,Hidalgo County,Texas,La Blanca,22,26.3192371,-98.0702841,None,10/20/2003,null,null,null,null,48215,48
2010453,Country View Colonia,Populated Place,Hidalgo County,Texas,Edinburg,30,26.25535,-98.1391757,None,10/20/2003,null,null,null,null,48215,48
2010454,Country Village Colonia Number 1,Populated Place,Hidalgo County,Texas,Mercedes,21,26.2422949,-97.9941698,None,10/20/2003,null,null,null,null,48215,48
2010455,Country Village Colonia Number 2,Populated Place,Hidalgo County,Texas,Mercedes,21,26.2414617,-97.9941698,None,10/20/2003,null,null,null,null,48215,48
2034780,County Line,Populated Place,Rains County,Texas,Emory North,150,32.9742847,-95.7866294,None,2/20/2004,null,null,null,null,48379,48
1355164,County Line,Populated Place,Nacogdoches County,Texas,Douglass,100,31.721843,-94.9374379,None,11/30/1979,null,null,null,null,48347,48
2010191,County Road 111 Colonia,Populated Place,Duval County,Texas,San Diego,89,27.7553038,-98.2372286,None,10/20/2003,null,null,null,null,48131,48
1355183,Coupland,Populated Place,Williamson County,Texas,Coupland,156,30.4599264,-97.3886085,None,11/30/1979,17312,P1,null,null,48491,48
1379603,Courchesne,Populated Place,El Paso County,Texas,Smeltertown,1138,31.7939963,-106.5322105,None,11/30/1979,null,null,null,null,48141,48
1333528,Courtney,Populated Place,Grimes County,Texas,Courtney,70,30.2671552,-96.0599572,None,11/30/1979,17324,U6,null,null,48185,48
1378169,Courtney,Populated Place,Martin County,Texas,Dickenson Ranch,833,32.1467872,-101.905968,None,11/30/1979,null,null,null,null,48317,48
1377118,Coushatta Village,Populated Place,Liberty County,Texas,Davis Hill,14,30.27521,-94.7960361,None,12/31/2003,null,null,null,null,48291,48
1373248,Cove,Populated Place,Chambers County,Texas,Cove,7,29.8274438,-94.8024219,None,11/30/1979,17336,P1,null,null,48071,48
1333530,Cove,Populated Place,Orange County,Texas,Orange,3,30.0702106,-93.7401662,None,11/30/1979,17347,U4,null,null,48361,48
1377265,Cove Springs,Populated Place,Cherokee County,Texas,Mount Selman,199,32.0098869,-95.3460625,1/1/1981,12/31/2003,17360,U6,null,null,48073,48
1333536,Covington,Populated Place,Hill County,Texas,Covington,231,32.1784832,-97.2580677,None,11/30/1979,17372,P1,null,null,48217,48
2471889,Covington West,Populated Place,Fort Bend County,Texas,Alief,25,29.6472,-95.6222,None,7/16/2008,null,null,null,null,48157,48
1377125,Cow Island,Populated Place,Liberty County,Texas,Daisetta,17,30.0113267,-94.6626969,None,12/31/2003,null,null,null,null,48291,48
1378170,Cowden Place,Populated Place,Winkler County,Texas,Cowden Place,882,31.7259615,-102.8037622,None,11/30/1979,null,null,null,null,48495,48
1378171,Cowley,Populated Place,Collin County,Texas,Hebron,213,33.0098438,-96.7738887,None,11/30/1979,null,null,null,null,48085,48
2034839,Cox,Populated Place,Upshur County,Texas,Coffeeville,110,32.8645759,-94.8379889,None,2/20/2004,null,null,null,null,48459,48
1355269,Coxville,Populated Place,Travis County,Texas,Pflugerville West,213,30.4015927,-97.6791722,None,11/30/1979,null,null,null,null,48453,48
1381712,Coy City,Populated Place,Karnes County,Texas,Coy City,138,28.8247013,-98.0402826,None,11/30/1979,17420,U6,null,null,48255,48
1355271,Coyanosa,Populated Place,Pecos County,Texas,Coyanosa,795,31.24292,-103.0646052,None,11/30/1979,17408,U5,null,null,48371,48
1379604,Coymack,Populated Place,Falls County,Texas,Reagan,98,31.1801806,-96.8424841,None,11/30/1979,null,null,null,null,48145,48
1852695,Coyote Acres,Populated Place,Jim Wells County,Texas,Ben Bolt NW,70,27.7130833,-98.1336152,None,1/18/2000,17426,U5,null,null,48249,48
2011511,Coyote Acres Colonia,Populated Place,Jim Wells County,Texas,Ben Bolt NW,74,27.731416,-98.1283374,None,10/20/2003,null,null,null,null,48249,48
1378172,Coyote Corner,Populated Place,Andrews County,Texas,Coyote Corner,990,32.1070557,-102.7243248,None,11/30/1979,null,null,null,null,48003,48
1379605,Coyote Place,Populated Place,Hudspeth County,Texas,Wildhorse Draw,1475,31.7462236,-105.8558043,None,11/30/1979,null,null,null,null,48229,48
1378173,Cozart,Populated Place,Taylor County,Texas,Merkel East,591,32.3854035,-99.9631496,None,11/30/1979,17432,U6,null,null,48441,48
1378174,Cozy Corner,Populated Place,Fayette County,Texas,Ammannsville,105,29.8596718,-96.8474796,None,11/30/1979,null,null,null,null,48149,48
1379606,Crabapple,Populated Place,Gillespie County,Texas,Crabapple,541,30.4429708,-98.8375414,None,11/30/1979,null,null,null,null,48171,48
1378175,Crabb,Populated Place,Fort Bend County,Texas,Sugar Land,26,29.5382935,-95.7099486,None,11/30/1979,17444,U6,null,null,48157,48
1380834,Crabbs Prairie,Populated Place,Walker County,Texas,Crabbs Prairie,106,30.7540816,-95.6491123,None,11/30/1979,17456,U6,null,null,48471,48
1378176,Craft,Populated Place,Cherokee County,Texas,Jacksonville East,151,31.9182241,-95.2355027,None,11/30/1979,17468,U6,null,null,48073,48
1355301,Crafton,Populated Place,Wise County,Texas,Crafton,329,33.3692776,-97.9058706,None,11/30/1979,17480,U6,null,null,48497,48
2034848,Craig,Populated Place,Rusk County,Texas,Kilgore SE,116,32.2626559,-94.7807683,None,2/20/2004,null,null,null,null,48401,48
1333620,Crandall,Populated Place,Kaufman County,Texas,Forney South,129,32.6279113,-96.4558196,None,11/30/1979,17504,P1,null,null,48257,48
1355307,Crane,Populated Place,Crane County,Texas,Crane,784,31.3973624,-102.3501419,None,11/30/1979,17516,P1,null,null,48103,48
1378177,Cranell,Populated Place,Refugio County,Texas,Cranell,14,28.1680661,-97.3927711,None,11/30/1979,17528,U6,null,null,48391,48
1373276,Cranes Mill,Populated Place,Comal County,Texas,Fischer,300,29.9207714,-98.2902917,None,11/30/1979,null,null,null,null,48091,48
1333628,Cranfills Gap,Populated Place,Bosque County,Texas,Cranfills Gap,295,31.7737659,-97.8258602,None,11/30/1979,17540,P1,null,null,48035,48
1355320,Crawford,Populated Place,McLennan County,Texas,Crawford,210,31.5343308,-97.44307,None,11/30/1979,17564,P1,null,null,48309,48
1381713,Creath,Populated Place,Houston County,Texas,Ratcliff,83,31.447958,-95.223274,None,11/30/1979,null,null,null,null,48225,48
1381714,Crecy,Populated Place,Trinity County,Texas,Crecy,110,31.2012951,-95.0552131,None,11/30/1979,17588,U6,null,null,48455,48
1378178,Creechville,Populated Place,Ellis County,Texas,Ennis East,131,32.342644,-96.5291541,None,11/30/1979,17600,U6,null,null,48139,48
1333645,Creedmoor,Populated Place,Travis County,Texas,Creedmoor,193,30.0899368,-97.7338917,None,11/30/1979,17612,P1,null,null,48453,48
2471890,Creekside Estates South,Populated Place,Harris County,Texas,Satsuma,29,29.8807,-95.5295,None,7/16/2008,null,null,null,null,48201,48
2471891,Crescent,Populated Place,Harris County,Texas,La Porte,4,29.6343,-95.017,None,7/16/2008,null,null,null,null,48201,48
1378179,Crescent Center,Populated Place,San Patricio County,Texas,Gregory,13,27.8797462,-97.3222138,None,11/30/1979,null,null,null,null,48409,48
1341554,Crescent Heights,Populated Place,Henderson County,Texas,Mallard Hill,127,32.1868183,-95.9432999,None,11/30/1979,17636,U6,null,null,48213,48
2471892,Crescent Ranch Estates,Populated Place,Galveston County,Texas,Algoa,9,29.4072,-95.145,None,7/16/2008,null,null,null,null,48167,48
1333663,Cresson,Populated Place,Hood County,Texas,Cresson,321,32.5326369,-97.6178026,None,11/30/1979,17648,P1,null,null,48221,48
2035011,Crews,Populated Place,Runnels County,Texas,Crews,588,31.9348679,-99.780916,None,2/20/2004,null,null,null,null,48399,48
1333671,Crimcrest,Populated Place,Rusk County,Texas,Henderson,149,32.1501601,-94.8174361,None,11/30/1979,17720,U4,null,null,48401,48
1378180,Crisp,Populated Place,Ellis County,Texas,Bristol,144,32.3979198,-96.5811005,None,11/30/1979,17732,U6,null,null,48139,48
1355365,Crockett,Populated Place,Houston County,Texas,Crockett,111,31.3182359,-95.4566136,None,11/30/1979,17744,P1,null,null,48225,48
1355367,Crockett Heights,Populated Place,Crockett County,Texas,Crockett Heights,763,30.7032305,-101.11483,None,11/30/1979,null,null,null,null,48105,48
1379607,Cronin,Populated Place,Anderson County,Texas,Southeast Palestine,91,31.6762843,-95.6166212,None,11/30/1979,null,null,null,null,48001,48
1355392,Crosby,Populated Place,Harris County,Texas,Crosby,14,29.9118885,-95.0621512,None,11/30/1979,17756,U5,null,null,48201,48
2471893,Crosby Meadows,Populated Place,Harris County,Texas,Crosby,18,29.9554,-95.0682,None,7/16/2008,null,null,null,null,48201,48
2471894,Crosby Woods,Populated Place,Harris County,Texas,Crosby,18,29.9609,-95.062,None,7/16/2008,null,null,null,null,48201,48
1355398,Crosbyton,Populated Place,Crosby County,Texas,Crosbyton,921,33.6600847,-101.2379276,None,11/30/1979,17768,P1,null,null,48107,48
2034930,Cross,Populated Place,McMullen County,Texas,Cross,86,28.6047094,-98.5464069,None,2/20/2004,null,null,null,null,48311,48
1380835,Cross,Populated Place,Grimes County,Texas,Iola,109,30.8101924,-96.1030122,None,11/30/1979,17780,U6,null,null,48185,48
1333713,Cross Cut,Populated Place,Brown County,Texas,Cross Cut,483,32.0337534,-99.1325616,None,11/30/1979,null,null,null,null,48049,48
1867546,Cross Mountain,Populated Place,Bexar County,Texas,Van Raub,427,29.645503,-98.659467,None,5/15/2000,17811,U5,null,null,48029,48
1333719,Cross Plains,Populated Place,Callahan County,Texas,Cross Plains North,531,32.1262493,-99.1653425,None,11/30/1979,17816,P1,null,null,48059,48
1379608,Cross Road,Populated Place,Red River County,Texas,Detroit,164,33.6995527,-95.2732843,None,11/30/1979,null,null,null,null,48387,48
1379610,Cross Roads,Populated Place,Leon County,Texas,Leona SW,105,31.0835188,-95.9241208,None,11/30/1979,null,null,null,null,48289,48
2514008,Cross Roads,Populated Place,Denton County,Texas,Denton East,183,33.230647,-97.001896,None,12/4/2008,17852,P1,null,null,48121,48
1333722,Cross Roads,Populated Place,Henderson County,Texas,Cross Roads,113,32.0490473,-95.9674654,None,11/30/1979,17876,U6,null,null,48213,48
1379609,Cross Roads,Populated Place,Leon County,Texas,Hilltop Lakes,144,31.0749073,-96.1427375,None,11/30/1979,null,null,null,null,48289,48
1378182,Cross Roads,Populated Place,Fisher County,Texas,Hobbs,603,32.7987176,-100.5084432,None,11/30/1979,null,null,null,null,48151,48
2034824,Cross Roads,Populated Place,Madison County,Texas,Leona SW,105,31.0837966,-95.925232,None,2/20/2004,null,null,null,null,48313,48
1889747,Cross Roads,Populated Place,Cherokee County,Texas,Durst Lakes,101,31.5271233,-94.9699354,None,7/27/2001,null,null,null,null,48073,48
1378181,Cross Roads,Populated Place,Rusk County,Texas,Kilgore SE,114,32.3312646,-94.7924352,None,11/30/1979,17912,U6,null,null,48401,48
1388618,Cross Timber,Populated Place,Johnson County,Texas,Burleson,216,32.5323602,-97.3255715,None,9/1/1995,17917,P1,null,null,48251,48
1378183,Crossroad Store,Populated Place,Bosque County,Texas,Hurst Spring,249,31.7340466,-97.6652997,None,11/30/1979,null,null,null,null,48035,48
2034779,Crossroads,Populated Place,Hopkins County,Texas,Yantis,149,32.9909516,-95.5957893,None,2/20/2004,null,null,null,null,48223,48
1378185,Crossroads,Populated Place,Camp County,Texas,Pittsburg,113,32.9320715,-94.9610472,None,11/30/1979,null,null,null,null,48063,48
1379612,Crossroads,Populated Place,Reagan County,Texas,Saint Lawrence SE,814,31.5651413,-101.6073429,None,11/30/1979,null,null,null,null,48383,48
1379611,Crossroads,Populated Place,Milam County,Texas,Maysfield,128,30.964354,-96.7913677,None,11/30/1979,17900,U6,null,null,48331,48
1379613,Crossroads,Populated Place,Delta County,Texas,Cooper North,156,33.4456634,-95.7052379,None,11/30/1979,17840,U6,null,null,48119,48
1378184,Crossroads,Populated Place,Harrison County,Texas,Stricklin Springs,93,32.4484869,-94.2376924,None,11/30/1979,17864,U6,null,null,48203,48
1379614,Croton,Populated Place,Dickens County,Texas,East Afton,708,33.6759167,-100.7479066,None,11/30/1979,17924,U6,null,null,48125,48
2010456,Crouse Colonia,Populated Place,Hidalgo County,Texas,Edinburg,28,26.3284032,-98.1822329,None,10/20/2003,null,null,null,null,48215,48
1378187,Crow,Populated Place,Hidalgo County,Texas,Los Ebanos,44,26.2464608,-98.5194656,None,11/30/1979,null,null,null,null,48215,48
1378188,Crow,Populated Place,Wood County,Texas,Crow,105,32.6156934,-95.3096722,None,11/30/1979,17936,U6,null,null,48499,48
1355438,Crowell,Populated Place,Foard County,Texas,Crowell,449,33.983973,-99.7248158,None,11/30/1979,17948,P1,null,null,48155,48
1333742,Crowley,Populated Place,Tarrant County,Texas,Burleson,237,32.5790251,-97.3625172,None,11/30/1979,17960,P1,null,null,48439,48
1379615,Crown,Populated Place,Atascosa County,Texas,Dobrowolski,164,28.9413607,-98.7400238,None,11/30/1979,null,null,null,null,48013,48
1379616,Crowther,Populated Place,McMullen County,Texas,Crowther,97,28.5885991,-98.3919578,None,11/30/1979,null,null,null,null,48311,48
1379617,Crume Gin,Populated Place,Floyd County,Texas,Providence,1010,34.272569,-101.5201688,None,11/30/1979,null,null,null,null,48153,48
1379618,Crusher,Populated Place,Hudspeth County,Texas,Hackett Peak,1403,31.0670772,-104.9624411,None,11/30/1979,17972,U6,null,null,48229,48
1378189,Cruz Calle,Populated Place,Duval County,Texas,Concepcion,76,27.3869818,-98.2705627,None,11/30/1979,17984,U6,null,null,48131,48
1378190,Cryer Creek,Populated Place,Navarro County,Texas,Cryer Creek,158,32.1293178,-96.6569344,None,11/30/1979,null,null,null,null,48349,48
